round,client_id,f1_05,precision_05,recall_05,f1_optimal,precision_optimal,recall_optimal,roc_auc,auc_pr,best_threshold,num_examples,imbalance_strategy,imbalance_sampling
17,4870,0.6,0.5714285714285714,0.631578947368421,0.6136363636358729,0.54,0.7105263157894737,0.9957138157894736,0.6669644373427919,0.46157070994377136,8038,adasyn,0.02
18,1677,0.5116279069767442,0.4177215189873418,0.66,0.5999999999995062,0.675,0.54,0.9824336892869445,0.5642869527034668,0.7680806517601013,11662,adasyn,0.02
18,2,0.5346534653465347,0.47368421052631576,0.6136363636363636,0.6329113924045698,0.7142857142857143,0.5681818181818182,0.9901539503745815,0.5108511847334922,0.7681636214256287,17154,adasyn,0.02
18,146,0.5818181818181818,0.6037735849056604,0.5614035087719298,0.6391752577314741,0.775,0.543859649122807,0.9753296930963492,0.620283113790066,0.7022041082382202,8144,adasyn,0.02
18,4,0.373134328358209,0.3048780487804878,0.4807692307692308,0.49999999999956785,0.7916666666666666,0.36538461538461536,0.9830392004012907,0.3886225371306569,0.8633267879486084,22748,adasyn,0.02
18,4870,0.5925925925925926,0.5581395348837209,0.631578947368421,0.631578947367921,0.631578947368421,0.631578947368421,0.9959111842105263,0.6762080989794477,0.5577171444892883,8038,adasyn,0.02
19,1677,0.5,0.4024390243902439,0.66,0.6021505376339115,0.6511627906976745,0.56,0.9818015845676886,0.5668983694124394,0.7798224687576294,11662,adasyn,0.02
19,2,0.5294117647058824,0.46551724137931033,0.6136363636363636,0.6341463414629174,0.6842105263157895,0.5909090909090909,0.990139339036183,0.5178483533596594,0.7475922703742981,17154,adasyn,0.02
19,146,0.5765765765765766,0.5925925925925926,0.5614035087719298,0.632653061224003,0.7560975609756098,0.543859649122807,0.9757787568959496,0.6242804068640134,0.6893198490142822,8144,adasyn,0.02
19,4,0.36496350364963503,0.29411764705882354,0.4807692307692308,0.49999999999956785,0.7916666666666666,0.36538461538461536,0.9829180336758765,0.3859683331623337,0.8658010363578796,22748,adasyn,0.02
19,4870,0.6024096385542169,0.5555555555555556,0.6578947368421053,0.6301369863008707,0.6571428571428571,0.6052631578947368,0.9959375,0.6781247519186315,0.5906932353973389,8038,adasyn,0.02
20,1677,0.49612403100775193,0.4050632911392405,0.64,0.6206896551719249,0.7297297297297297,0.54,0.9811367550809507,0.5701730686396205,0.7892685532569885,11662,adasyn,0.02
20,2,0.5252525252525253,0.4727272727272727,0.5909090909090909,0.6329113924045698,0.7142857142857143,0.5681818181818182,0.9899998671696508,0.5168439177331271,0.7537860870361328,17154,adasyn,0.02
20,146,0.5585585585585585,0.5740740740740741,0.543859649122807,0.631578947367941,0.7894736842105263,0.5263157894736842,0.975865532509399,0.6213495240453707,0.7429741621017456,8144,adasyn,0.02
20,4,0.3795620437956204,0.3058823529411765,0.5,0.4819277108429055,0.6451612903225806,0.38461538461538464,0.9829909031750765,0.3724476781741843,0.8258340954780579,22748,adasyn,0.02
20,4870,0.6172839506172839,0.5813953488372093,0.6578947368421053,0.6493506493501494,0.6410256410256411,0.6578947368421053,0.9958256578947369,0.6774524254064228,0.5232963562011719,8038,adasyn,0.02
